,time,Data,airtime,coding_rate,data_rate,frequency,gateway,rssi,sensor,snr
2187,2019-09-19 15:05:34.259473920+00:00,1760,1155072000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-89,mdot-one,5.5
2188,2019-09-19 15:05:34.259473920+00:00,1760,1155072000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-98,mdot-one,7.2
2189,2019-09-19 15:05:42.200057856+00:00,7921,46336000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-122,mdot-two,-5.5
2190,2019-09-19 15:05:42.200057856+00:00,7921,46336000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-113,mdot-two,1.8
2191,2019-09-19 15:06:26.204523008+00:00,20565,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-102,mdot-03,5.2
2192,2019-09-19 15:06:26.204523008+00:00,20565,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-113,mdot-03,2.5
2193,2019-09-19 15:07:37.384848128+00:00,1632,329728000,4/5,SF10BW125,868.1,eui-0002fcc23d0b760a,-87,mdot-one,7.2
2194,2019-09-19 15:07:37.384848128+00:00,1632,329728000,4/5,SF10BW125,868.1,eui-7276ff00080e0675,-92,mdot-one,10.2
2195,2019-09-19 15:07:45.839410944+00:00,7889,1318912000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-115,mdot-two,1.8
2196,2019-09-19 15:07:45.839410944+00:00,7889,1318912000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-122,mdot-two,-9.0
2197,2019-09-19 15:08:28.752016896+00:00,20677,329728000,4/5,SF10BW125,868.5,eui-7276ff00080e0675,-98,mdot-03,6.8
2198,2019-09-19 15:08:28.752016896+00:00,20677,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-109,mdot-03,2.5
2199,2019-09-19 15:08:39.033605120+00:00,1776,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-94,mdot-one,8.0
2200,2019-09-19 15:08:39.033605120+00:00,1776,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-95,mdot-one,7.8
2201,2019-09-19 15:09:30.972073984+00:00,20581,164864000,4/5,SF9BW125,868.3,eui-7276ff00080e0675,-104,mdot-03,11.5
2202,2019-09-19 15:09:41.192048128+00:00,1760,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-91,mdot-one,7.5
2203,2019-09-19 15:09:41.192048128+00:00,1760,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-93,mdot-one,8.5
2204,2019-09-19 15:10:33.135639040+00:00,20533,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-112,mdot-03,4.8
2205,2019-09-19 15:10:33.135639040+00:00,20533,92672000,4/5,SF8BW125,868.1,eui-7276ff00080e0675,-104,mdot-03,10.0
2206,2019-09-19 15:10:43.306524160+00:00,2048,46336000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-92,mdot-one,9.0
2207,2019-09-19 15:10:43.306524160+00:00,2048,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-94,mdot-one,9.5
2208,2019-09-19 15:10:48.722682880+00:00,7873,164864000,4/5,SF9BW125,868.3,eui-0002fcc23d0b760a,-106,mdot-two,9.0
2209,2019-09-19 15:10:48.722682880+00:00,7873,164864000,4/5,SF9BW125,868.3,eui-7276ff00080e0675,-118,mdot-two,3.2
2210,2019-09-19 15:11:35.262382080+00:00,20549,46336000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-111,mdot-03,3.5
2211,2019-09-19 15:11:35.262382080+00:00,20549,46336000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-102,mdot-03,8.2
2212,2019-09-19 15:11:50.972057088+00:00,7937,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-104,mdot-two,7.2
2213,2019-09-19 15:11:50.972057088+00:00,7937,92672000,4/5,SF8BW125,868.1,eui-7276ff00080e0675,-118,mdot-two,4.0
2214,2019-09-19 15:12:46.613570816+00:00,3040,1155072000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-108,mdot-one,5.8
2215,2019-09-19 15:12:46.613570816+00:00,3040,1155072000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-105,mdot-one,4.8
2216,2019-09-19 15:12:53.189101056+00:00,7889,51456000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-118,mdot-two,2.8
2217,2019-09-19 15:12:53.189101056+00:00,7889,51456000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-104,mdot-two,7.8
2218,2019-09-19 15:13:38.567825920+00:00,20581,1155072000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-108,mdot-03,3.0
2219,2019-09-19 15:13:38.567825920+00:00,20581,1155072000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-112,mdot-03,5.2
2220,2019-09-19 15:14:49.152020992+00:00,2144,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-93,mdot-one,8.5
2221,2019-09-19 15:14:49.152020992+00:00,2144,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-89,mdot-one,7.2
2222,2019-09-19 15:14:56.656539904+00:00,7905,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-104,mdot-two,4.2
2223,2019-09-19 15:14:56.656539904+00:00,7905,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-124,mdot-two,1.0
2224,2019-09-19 15:15:41.108506880+00:00,20565,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-111,mdot-03,3.8
2225,2019-09-19 15:15:41.108506880+00:00,20565,329728000,4/5,SF10BW125,868.5,eui-7276ff00080e0675,-100,mdot-03,7.8
2226,2019-09-19 15:15:51.374100992+00:00,1936,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-94,mdot-one,10.8
2227,2019-09-19 15:15:51.374100992+00:00,1936,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-98,mdot-one,8.8
2228,2019-09-19 15:16:43.331952128+00:00,25846,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-102,mdot-03,7.8
2229,2019-09-19 15:16:43.331952128+00:00,25846,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-111,mdot-03,4.2
2230,2019-09-19 15:16:53.563437824+00:00,2272,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-93,mdot-one,10.0
2231,2019-09-19 15:16:53.563437824+00:00,2272,92672000,4/5,SF8BW125,868.1,eui-7276ff00080e0675,-96,mdot-one,11.0
2232,2019-09-19 15:16:59.624428032+00:00,7921,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-103,mdot-two,7.2
2233,2019-09-19 15:16:59.624428032+00:00,7921,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-118,mdot-two,2.8
2234,2019-09-19 15:17:45.500474880+00:00,20693,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-100,mdot-03,8.5
2235,2019-09-19 15:17:45.500474880+00:00,20693,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-111,mdot-03,3.5
2236,2019-09-19 15:17:55.668131072+00:00,1984,46336000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-96,mdot-one,8.2
2237,2019-09-19 15:17:55.668131072+00:00,1984,46336000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-93,mdot-one,8.8
2238,2019-09-19 15:18:01.938426112+00:00,7937,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-106,mdot-two,8.2
2239,2019-09-19 15:18:01.938426112+00:00,7937,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-122,mdot-two,2.0
2240,2019-09-19 15:18:47.646241792+00:00,27894,46336000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-111,mdot-03,3.8
2241,2019-09-19 15:18:47.646241792+00:00,27894,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-102,mdot-03,8.5
2242,2019-09-19 15:19:04.514318848+00:00,7905,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-116,mdot-two,3.2
2243,2019-09-19 15:19:04.514318848+00:00,7905,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-103,mdot-two,8.8
2244,2019-09-19 15:19:58.960268032+00:00,2272,1155072000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-104,mdot-one,5.2
2245,2019-09-19 15:19:58.960268032+00:00,2272,1155072000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-94,mdot-one,7.2
2246,2019-09-19 15:20:06.729012992+00:00,7921,46336000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-101,mdot-two,5.8
2247,2019-09-19 15:20:06.729012992+00:00,7921,46336000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-121,mdot-two,-0.2
2248,2019-09-19 15:20:50.915798784+00:00,20565,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-111,mdot-03,3.2
2249,2019-09-19 15:20:50.915798784+00:00,20565,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-110,mdot-03,5.0
2250,2019-09-19 15:22:01.504379136+00:00,2144,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-91,mdot-one,8.2
2251,2019-09-19 15:22:01.504379136+00:00,2144,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-88,mdot-one,8.5
2252,2019-09-19 15:22:10.364784896+00:00,7953,1318912000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-116,mdot-two,3.8
2253,2019-09-19 15:22:10.364784896+00:00,7953,1318912000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-111,mdot-two,6.5
2254,2019-09-19 15:22:53.457330944+00:00,20581,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-106,mdot-03,4.2
2255,2019-09-19 15:22:53.457330944+00:00,20581,329728000,4/5,SF10BW125,868.5,eui-7276ff00080e0675,-98,mdot-03,7.2
2256,2019-09-19 15:23:03.737633024+00:00,2128,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-98,mdot-one,6.8
2257,2019-09-19 15:23:03.737633024+00:00,2128,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-96,mdot-one,7.8
2258,2019-09-19 15:23:55.691582976+00:00,20549,164864000,4/5,SF9BW125,868.3,eui-7276ff00080e0675,-106,mdot-03,8.5
2259,2019-09-19 15:23:55.691582976+00:00,20549,164864000,4/5,SF9BW125,868.3,eui-0002fcc23d0b760a,-109,mdot-03,5.0
2260,2019-09-19 15:24:05.897979136+00:00,2384,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-94,mdot-one,10.8
2261,2019-09-19 15:24:05.897979136+00:00,2384,92672000,4/5,SF8BW125,868.1,eui-7276ff00080e0675,-96,mdot-one,11.5
2262,2019-09-19 16:32:02.341335040+00:00,2176,1155072000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-104,mdot-one,4.8
2263,2019-09-19 16:32:10.043716864+00:00,8001,46336000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-102,mdot-two,6.0
2264,2019-09-19 16:32:10.043716864+00:00,8001,46336000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-118,mdot-two,0.5
2265,2019-09-19 16:32:54.479307008+00:00,20549,1155072000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-115,mdot-03,3.5
2266,2019-09-19 16:32:54.479307008+00:00,20549,1155072000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-104,mdot-03,5.2
2267,2019-09-19 16:34:04.756155904+00:00,2272,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-87,mdot-one,6.5
2268,2019-09-19 16:34:04.756155904+00:00,2272,329728000,4/5,SF10BW125,868.5,eui-7276ff00080e0675,-91,mdot-one,6.8
2269,2019-09-19 16:34:13.680314112+00:00,8081,1318912000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-111,mdot-two,7.5
2270,2019-09-19 16:34:13.680314112+00:00,8081,1318912000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-116,mdot-two,3.0
2271,2019-09-19 16:34:56.993707008+00:00,20549,329728000,4/5,SF10BW125,868.1,eui-0002fcc23d0b760a,-109,mdot-03,5.0
2272,2019-09-19 16:34:56.993707008+00:00,20549,329728000,4/5,SF10BW125,868.1,eui-7276ff00080e0675,-97,mdot-03,7.5
2273,2019-09-19 16:35:06.989274880+00:00,2144,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-94,mdot-one,8.5
2274,2019-09-19 16:35:06.989274880+00:00,2144,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-91,mdot-one,7.0
2275,2019-09-19 16:35:59.218802944+00:00,20709,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-105,mdot-03,10.8
2276,2019-09-19 16:35:59.218802944+00:00,20709,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-113,mdot-03,4.8
2277,2019-09-19 16:36:09.146057984+00:00,2176,92672000,4/5,SF8BW125,868.1,eui-7276ff00080e0675,-96,mdot-one,10.5
2278,2019-09-19 16:36:09.146057984+00:00,2176,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-92,mdot-one,9.8
2279,2019-09-19 16:37:01.388544+00:00,20581,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-102,mdot-03,8.2
2280,2019-09-19 16:37:01.388544+00:00,20581,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-108,mdot-03,4.0
2281,2019-09-19 16:37:11.269489152+00:00,1728,46336000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-96,mdot-one,8.0
2282,2019-09-19 16:37:11.269489152+00:00,1728,46336000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-92,mdot-one,8.8
2283,2019-09-19 16:37:16.617985024+00:00,8065,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-103,mdot-two,6.5
2284,2019-09-19 16:37:16.617985024+00:00,8065,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-120,mdot-two,1.2
2285,2019-09-19 16:38:03.509380096+00:00,12819,46336000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-102,mdot-03,7.0
2286,2019-09-19 16:38:03.509380096+00:00,12819,46336000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-109,mdot-03,3.8
2287,2019-09-19 16:38:18.810718976+00:00,8001,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-104,mdot-two,6.8
2288,2019-09-19 16:38:18.810718976+00:00,8001,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-118,mdot-two,2.2
2289,2019-09-19 16:39:14.562913792+00:00,2016,1155072000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-98,mdot-one,4.8
2290,2019-09-19 16:39:14.562913792+00:00,2016,1155072000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-105,mdot-one,6.2
2291,2019-09-19 16:39:21.021804032+00:00,8017,51456000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-118,mdot-two,0.2
2292,2019-09-19 16:39:21.021804032+00:00,8017,51456000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-102,mdot-two,7.5
2293,2019-09-19 16:40:06.797105920+00:00,20212,1155072000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-109,mdot-03,7.5
2294,2019-09-19 16:40:06.797105920+00:00,20212,1155072000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-115,mdot-03,3.2
2295,2019-09-19 16:41:17.108127232+00:00,1696,329728000,4/5,SF10BW125,868.1,eui-0002fcc23d0b760a,-93,mdot-one,9.2
2296,2019-09-19 16:41:17.108127232+00:00,1696,329728000,4/5,SF10BW125,868.1,eui-7276ff00080e0675,-96,mdot-one,6.8
2297,2019-09-19 16:41:24.798333952+00:00,8065,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-101,mdot-two,4.0
2298,2019-09-19 16:41:24.798333952+00:00,8065,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-123,mdot-two,0.2
2299,2019-09-19 16:42:09.350873856+00:00,20581,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-100,mdot-03,8.2
2300,2019-09-19 16:42:09.350873856+00:00,20581,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-106,mdot-03,5.0
2301,2019-09-19 16:42:19.333678080+00:00,2320,164864000,4/5,SF9BW125,868.3,eui-7276ff00080e0675,-96,mdot-one,12.0
2302,2019-09-19 16:42:19.333678080+00:00,2320,164864000,4/5,SF9BW125,868.3,eui-0002fcc23d0b760a,-94,mdot-one,9.5
2303,2019-09-19 16:43:11.578883840+00:00,20581,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-112,mdot-03,4.2
2304,2019-09-19 16:43:11.578883840+00:00,20581,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-102,mdot-03,9.8
2305,2019-09-19 16:43:21.494526976+00:00,1760,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-96,mdot-one,10.8
2306,2019-09-19 16:43:21.494526976+00:00,1760,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-91,mdot-one,9.5
2307,2019-09-19 16:43:27.983320832+00:00,8001,329728000,4/5,SF10BW125,868.1,eui-0002fcc23d0b760a,-105,mdot-two,7.8
2308,2019-09-19 16:44:13.736276992+00:00,20549,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-109,mdot-03,4.8
2309,2019-09-19 16:44:13.736276992+00:00,20549,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-102,mdot-03,8.0
2310,2019-09-19 16:44:23.615816192+00:00,2128,46336000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-92,mdot-one,8.2
2311,2019-09-19 16:44:23.615816192+00:00,2128,46336000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-94,mdot-one,8.2
2312,2019-09-19 16:44:30.090332928+00:00,8081,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-120,mdot-two,1.8
2313,2019-09-19 16:44:30.090332928+00:00,8081,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-103,mdot-two,7.0
2314,2019-09-19 16:45:15.858212864+00:00,20565,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-99,mdot-03,8.5
2315,2019-09-19 16:45:32.665863936+00:00,8001,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-103,mdot-two,7.0
2316,2019-09-19 16:45:32.665863936+00:00,8001,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-117,mdot-two,0.5
2317,2019-09-19 16:46:26.909985024+00:00,2128,1155072000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-100,mdot-one,6.8
2318,2019-09-19 16:46:26.909985024+00:00,2128,1155072000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-111,mdot-one,5.2
2319,2019-09-19 16:46:34.874846976+00:00,8017,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-116,mdot-two,3.5
2320,2019-09-19 16:47:19.157915136+00:00,20565,1155072000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-99,mdot-03,5.8
2321,2019-09-19 16:47:19.157915136+00:00,20565,1155072000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-111,mdot-03,3.8
2322,2019-09-19 16:48:38.503717888+00:00,8001,1318912000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-120,mdot-two,2.5
2323,2019-09-19 16:49:21.700815872+00:00,20549,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-107,mdot-03,5.2
2324,2019-09-19 16:49:21.700815872+00:00,20549,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-98,mdot-03,9.8
2325,2019-09-19 16:49:31.685085952+00:00,1776,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-97,mdot-one,9.8
2326,2019-09-19 16:49:31.685085952+00:00,1776,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-91,mdot-one,10.0
2327,2019-09-19 16:50:23.933914880+00:00,20533,164864000,4/5,SF9BW125,868.3,eui-0002fcc23d0b760a,-109,mdot-03,5.8
2328,2019-09-19 16:51:26.094700032+00:00,20581,92672000,4/5,SF8BW125,868.1,eui-7276ff00080e0675,-100,mdot-03,10.0
2329,2019-09-19 16:51:26.094700032+00:00,20581,92672000,4/5,SF8BW125,868.1,eui-0002fcc23d0b760a,-111,mdot-03,6.2
2330,2019-09-19 16:51:35.978939136+00:00,2144,46336000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-90,mdot-one,6.5
2331,2019-09-19 16:51:41.460091136+00:00,8001,164864000,4/5,SF9BW125,868.3,eui-0002fcc23d0b760a,-106,mdot-two,8.8
2332,2019-09-19 16:52:28.210108928+00:00,20597,46336000,4/5,SF7BW125,868.5,eui-0002fcc23d0b760a,-107,mdot-03,4.0
2333,2019-09-19 16:52:28.210108928+00:00,20597,46336000,4/5,SF7BW125,868.5,eui-7276ff00080e0675,-100,mdot-03,6.5
2334,2019-09-19 16:52:43.748060928+00:00,8017,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-117,mdot-two,2.2
2335,2019-09-19 16:52:43.748060928+00:00,8017,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-104,mdot-two,9.0
2336,2019-09-19 16:53:39.262238976+00:00,1856,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-101,mdot-one,4.5
2337,2019-09-19 16:53:39.262238976+00:00,1856,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-101,mdot-one,5.5
2338,2019-09-19 16:53:45.920375040+00:00,8001,51456000,4/5,SF7BW125,868.1,eui-0002fcc23d0b760a,-105,mdot-two,6.5
2339,2019-09-19 16:53:45.920375040+00:00,8001,51456000,4/5,SF7BW125,868.1,eui-7276ff00080e0675,-120,mdot-two,2.0
2340,2019-09-19 16:54:31.512996864+00:00,20565,1155072000,4/5,SF12BW125,868.3,eui-0002fcc23d0b760a,-115,mdot-03,2.8
2341,2019-09-19 16:54:31.512996864+00:00,20565,1155072000,4/5,SF12BW125,868.3,eui-7276ff00080e0675,-102,mdot-03,6.0
2342,2019-09-19 16:55:41.806610944+00:00,1632,329728000,4/5,SF10BW125,868.1,eui-0002fcc23d0b760a,-93,mdot-one,11.5
2343,2019-09-19 16:55:41.806610944+00:00,1632,329728000,4/5,SF10BW125,868.1,eui-7276ff00080e0675,-94,mdot-one,9.0
2344,2019-09-19 16:55:48.531112960+00:00,8017,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-120,mdot-two,0.8
2345,2019-09-19 16:55:48.531112960+00:00,8017,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-113,mdot-two,4.5
2346,2019-09-19 16:56:34.055561984+00:00,20597,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-107,mdot-03,4.0
2347,2019-09-19 16:56:34.055561984+00:00,20597,329728000,4/5,SF10BW125,868.5,eui-7276ff00080e0675,-100,mdot-03,6.0
2348,2019-09-19 16:56:44.034977792+00:00,1776,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-94,mdot-one,7.5
2349,2019-09-19 16:56:44.034977792+00:00,1776,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-94,mdot-one,7.8
2350,2019-09-19 16:57:36.280257024+00:00,20581,164864000,4/5,SF9BW125,868.5,eui-7276ff00080e0675,-100,mdot-03,7.8
2351,2019-09-19 16:57:36.280257024+00:00,20581,164864000,4/5,SF9BW125,868.5,eui-0002fcc23d0b760a,-110,mdot-03,3.0
2352,2019-09-19 16:57:46.203138048+00:00,2144,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-94,mdot-one,11.8
2353,2019-09-19 16:57:46.203138048+00:00,2144,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-93,mdot-one,11.0
2354,2019-09-19 16:57:51.436578048+00:00,8017,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-115,mdot-two,3.5
2355,2019-09-19 16:57:51.436578048+00:00,8017,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-98,mdot-two,7.0
2356,2019-09-19 16:58:38.440790784+00:00,20581,92672000,4/5,SF8BW125,868.5,eui-7276ff00080e0675,-100,mdot-03,8.8
2357,2019-09-19 16:58:38.440790784+00:00,20581,92672000,4/5,SF8BW125,868.5,eui-0002fcc23d0b760a,-110,mdot-03,4.2
2358,2019-09-19 16:58:48.319792128+00:00,2144,46336000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-92,mdot-one,8.2
2359,2019-09-19 16:58:48.319792128+00:00,2144,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-93,mdot-one,8.0
2360,2019-09-19 16:58:53.750633984+00:00,7985,164864000,4/5,SF9BW125,868.3,eui-7276ff00080e0675,-117,mdot-two,5.0
2361,2019-09-19 16:59:40.561849088+00:00,20565,46336000,4/5,SF7BW125,868.3,eui-7276ff00080e0675,-102,mdot-03,8.8
2362,2019-09-19 16:59:56.397990912+00:00,8033,92672000,4/5,SF8BW125,868.3,eui-0002fcc23d0b760a,-102,mdot-two,8.2
2363,2019-09-19 16:59:56.397990912+00:00,8033,92672000,4/5,SF8BW125,868.3,eui-7276ff00080e0675,-117,mdot-two,3.2
2364,2019-09-19 17:00:51.608521984+00:00,2144,1155072000,4/5,SF12BW125,868.1,eui-7276ff00080e0675,-92,mdot-one,6.0
2365,2019-09-19 17:00:51.608521984+00:00,2144,1155072000,4/5,SF12BW125,868.1,eui-0002fcc23d0b760a,-89,mdot-one,6.5
2366,2019-09-19 17:00:58.605179136+00:00,8001,46336000,4/5,SF7BW125,868.3,eui-0002fcc23d0b760a,-102,mdot-two,7.0
2367,2019-09-19 17:01:43.859728128+00:00,20549,1155072000,4/5,SF12BW125,868.5,eui-0002fcc23d0b760a,-106,mdot-03,2.2
2368,2019-09-19 17:01:43.859728128+00:00,20549,1155072000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-96,mdot-03,5.5
2369,2019-09-19 17:02:54.154712832+00:00,2096,329728000,4/5,SF10BW125,868.3,eui-0002fcc23d0b760a,-87,mdot-one,8.5
2370,2019-09-19 17:02:54.154712832+00:00,2096,329728000,4/5,SF10BW125,868.3,eui-7276ff00080e0675,-91,mdot-one,10.2
2371,2019-09-19 17:03:02.256450048+00:00,8081,1318912000,4/5,SF12BW125,868.5,eui-7276ff00080e0675,-122,mdot-two,0.5
2372,2019-09-19 17:03:46.407644928+00:00,20549,329728000,4/5,SF10BW125,868.5,eui-0002fcc23d0b760a,-107,mdot-03,3.5
2373,2019-09-19 17:03:46.407644928+00:00,20549,329728000,4/5,SF10BW125,868.5,eui-7276ff00080e0675,-98,mdot-03,6.8
2374,2019-09-19 17:03:56.386505984+00:00,2272,164864000,4/5,SF9BW125,868.1,eui-7276ff00080e0675,-98,mdot-one,10.2
2375,2019-09-19 17:03:56.386505984+00:00,2272,164864000,4/5,SF9BW125,868.1,eui-0002fcc23d0b760a,-93,mdot-one,10.0
2376,2019-09-19 17:04:48.701602816+00:00,20597,164864000,4/5,SF9BW125,868.3,eui-7276ff00080e0675,-100,mdot-03,10.8
